ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR Taxon name,Competitor,Ruderal,Stress Tolerant,BRC V PLNATT,match comment
654,0920_955,0920   955,0920_955,902 955,Vas_955,,Helianthemum nummularium,Helianthemum nummularium,Helianthemum nummularium,heli nummu,,vascular,spp,spp,,2.964685315,14.75272727,923.8161339,7,3,7,4,7,2,0,,Malv,Cist,Helianthemum nummularium,0,0,4,match,
655,0920_961,0920   961,0920_961,902 961,Vas_961,,Avenula pratensis,Helictotrichon pratense,Helictotrichon pratense,avenu prate,,vascular,spp,spp,,2.865275275,14.64908909,985.988536,7,3,7,4,7,2,0,,Poal,Poac,Helictotrichon pratense,1.7,0.6,1.7,match,
656,0920_962,0920   962,0920_962,902 962,Vas_962,,Avenula pubescens,Helictotrichon pubescens,Helictotrichon pubescens,avenu pubes,,vascular,spp,spp,,3.500983213,14.62706475,1037.938896,7,3,7,4,7,3,0,,Poal,Poac,Helictotrichon pubescens,0.675,0.675,2.65,match,
661,0920_968,0920   968,0920_968,902 968,Vas_968,,Heracleum sphondylium,Heracleum sphondylium,Heracleum sphondylium,hera sphon,,vascular,spp,spp,,3.56968337,14.51749174,1087.571095,5,5,7,5,7,7,0,,Apia,Apia,Heracleum sphondylium,2.65,0.675,0.675,match,
3154,0920_971,0920   971,,,,,Herniaria ciliolata,,Herniaria ciliolata,,,vascular,spp,spp,,6.48,16.2175,886.94875,8,0,9,4,5,1,2,,Cary,Cary,Herniaria ciliolata,NA,NA,NA,match,
677,0920_979,0920   979,0920_979,902 979,Vas_979,,Hippocrepis comosa,Hippocrepis comosa,Hippocrepis comosa,,,vascular,spp,spp,,3.665590778,15.95778098,814.0654107,7,3,8,3,8,2,0,,Faba,Faba,Hippocrepis comosa,NA,NA,NA,match,
678,0920_980,0920   980,,,,,Hippophae rhamnoides,,Hippophae rhamnoides,,,vascular,spp,spp,,3.878923077,15.97153846,623.9593846,5,3,8,5,7,5,3,,Rosa,Elae,Hippophae rhamnoides,NA,NA,NA,match,
679,0920_981,0920   981,0920_981,902 981,Vas_981,,Hippuris vulgaris,Hippuris vulgaris,Hippuris vulgaris,,,vascular,spp,spp,,3.536104314,14.7137991,962.3737766,5,6,7,10,6,4,1,,Lami,Plan,Hippuris vulgaris,2,2,0,match,
680,0920_983,0920   983,0920_983,902 983,Vas_983,,Holcus lanatus,Holcus lanatus,Holcus lanatus,holc lanat,,vascular,spp,spp,,3.545184492,14.44849465,1106.078567,8,3,7,6,6,5,0,,Poal,Poac,Holcus lanatus,1.333333333,1.333333333,1.333333333,match,
681,0920_984,0920   984,0920_984,902 984,Vas_984,,Holcus mollis,Holcus mollis,Holcus mollis,holc molli,,vascular,spp,spp,,3.385980707,14.47934405,1101.419009,7,3,6,6,3,3,0,,Poal,Poac,Holcus mollis,2.65,0.675,0.675,match,
821,0910_1217,0910  1217,0910_1217,902 1217,Vas_1217,,Huperzia selago,Huperzia selago,Huperzia selago,,,vascular,spp,spp,,2.731113841,13.15059787,1472.352365,2,6,7,6,2,2,0,,Lyco,Lyco,Huperzia selago,0,1,3,match,
516,0920_687,0920   687,0920_687,902 687,Vas_687,,Hyacinthoides nonscripta,Hyacinthoides non-scripta,Hyacinthoides non-scripta,hyac nonsc,,vascular,spp,spp,,3.582098494,14.63254391,1092.123851,7,1,5,5,5,6,0,,Aspa,Hyac,Hyacinthoides non-scripta,0.6,1.7,1.7,match,
690,0920_999,0920   999,0920_999,902 999,Vas_999,,Hydrocotyle vulgaris,Hydrocotyle vulgaris,Hydrocotyle vulgaris,,,vascular,spp,spp,,3.70127696,14.44571722,1125.84655,8,2,8,8,6,3,1,,Apia,Aral,Hydrocotyle vulgaris,0.675,2.65,0.675,match,
694,0920_1003,0920  1003,0920_1003,902 1003,Vas_1003,,Hypericum androsaemum,Hypericum androsaemum,Hypericum androsaemum,,,vascular,spp,spp,,4.040971853,14.75369092,1184.354646,9,2,5,6,6,5,0,,Malp,Clus,Hypericum androsaemum,1.7,0.6,1.7,match,
697,0920_1010,0920  1010,0920_1010,902 1010,Vas_1010,,Hypericum hirsutum,Hypericum hirsutum,Hypericum hirsutum,hype hirsu,,vascular,spp,spp,,3.289642302,15.33237947,832.474619,7,4,6,5,7,5,0,,Malp,Clus,Hypericum hirsutum,1.7,0.6,1.7,match,
698,0920_1011,0920  1011,0920_1011,902 1011,Vas_1011,,Hypericum humifusum,Hypericum humifusum,Hypericum humifusum,,,vascular,spp,spp,,3.640729792,14.80753811,1085.452143,7,3,7,6,4,3,0,,Malp,Clus,Hypericum humifusum,0.6,1.7,1.7,match,
700,0920_1013,0920  1013,0920_1013,902 1013,Vas_1013,,Hypericum montanum,Hypericum montanum,Hypericum montanum,,,vascular,spp,spp,,3.769699248,15.62120301,867.3451692,7,3,7,4,8,2,0,,Malp,Clus,Hypericum montanum,NA,NA,NA,match,
701,0920_1014,0920  1014,0920_1014,902 1014,Vas_1014,,Hypericum perforatum,Hypericum perforatum,Hypericum perforatum,hype perfo,,vascular,spp,spp,,3.608568311,15.10264513,950.6783119,8,4,7,4,7,5,0,,Malp,Clus,Hypericum perforatum,1.7,1.7,0.6,match,
702,0920_1015,0920  1015,0920_1015,902 1015,Vas_1015,,Hypericum pulchrum,Hypericum pulchrum,Hypericum pulchrum,,,vascular,spp,spp,,3.493852906,14.31007869,1147.918622,7,2,6,5,4,3,0,,Malp,Clus,Hypericum pulchrum,0.675,0.675,2.65,match,
703,0920_1016,0920  1016,0920_1016,902 1016,Vas_1016,,Hypericum tetrapterum,Hypericum tetrapterum,Hypericum tetrapterum,,,vascular,spp,spp,,3.735091588,14.87234057,1025.112285,7,3,7,8,6,4,0,,Malp,Clus,Hypericum tetrapterum,0.675,2.65,0.675,match,
704,0920_1018,0920_1018,Vas_1018,Vas_1018,Vas_1018,,Hypochoeris glabra,,Hypochaeris glabra,,,vascular,spp,spp,,3.953859649,15.89066667,753.7350263,8,3,8,4,4,2,0,,Aste,Aste,Hypochaeris glabra,NA,NA,NA,match,
706,0920_1020,0920  1020,0920_1020,902 1020,Vas_1020,,Hypochoeris radicata,Hypochaeris radicata,Hypochaeris radicata,,,vascular,spp,spp,,3.546268332,14.49144758,1103.932909,8,3,8,4,5,3,0,,Aste,Aste,Hypochaeris radicata,1.333333333,1.333333333,1.333333333,match,
705,,,,,,,Hypochoeris maculata,,Hypochoeris maculata,,,vascular,spp,spp,,,,,,,,,,,#N/A,,,,Hypochaeris maculata,NA,NA,NA,match,
2740,0920_1023,0920  1023,0920_1023,902 1023,Vas_1023,,Ilex aquifolium (c),Ilex aquifolium,Ilex aquifolium,,(c),vascular,spp,spp,,3.596861586,14.68902955,1078.973494,8,2,5,5,5,5,0,,Aqui,Aqui,Ilex aquifolium,2,0,2,match,
2616,0920_1023,0920  1023,0920_1023,902 1023,Vas_1023,,Ilex aquifolium (g),Ilex aquifolium,Ilex aquifolium,ilex aquif (g),(g),vascular,spp,spp,,3.596861586,14.68902955,1078.973494,8,2,5,5,5,5,0,,Aqui,Aqui,Ilex aquifolium,2,0,2,match,
707,0920_1023,0920  1023,0920_1023,902 1023,Vas_1023,,Ilex aquifolium (s),Ilex aquifolium,Ilex aquifolium,ilex aquif (s),(s),vascular,spp,spp,,3.596861586,14.68902955,1078.973494,8,2,5,5,5,5,0,,Aqui,Aqui,Ilex aquifolium,2,0,2,match,
2857,0920_1025,0920  1025,,,,,Impatiens capensis,,Impatiens capensis,,,vascular,spp,spp,,3.694783951,16.19117284,723.1724537,,,7,9,7,6,0,,Eric,Bals,Impatiens capensis,NA,NA,NA,match,
708,0920_1026,0920  1026,0920_1026,902 1026,Vas_1026,,Impatiens glandulifera,Impatiens glandulifera,Impatiens glandulifera,,,vascular,spp,spp,,3.654835979,15.11715344,956.904754,,,6,8,7,7,0,,Eric,Bals,Impatiens glandulifera,2,2,0,match,
711,0920_1030,0920  1030,0920_1030,902 1030,Vas_1030,,Inula conyza,Inula conyzae,Inula conyzae,,,vascular,spp,spp,,3.92,15.92703016,820.960815,7,3,7,3,8,3,0,,Aste,Aste,Inula conyzae,0.6,1.7,1.7,match,
714,0920_1036,0920  1036,,,,,Iris foetidissima,,Iris foetidissima,,,vascular,spp,spp,,4.180192044,16.11677641,821.3916358,8,2,5,4,8,5,0,,Aspa,Irid,Iris foetidissima,3,0,1,match,
715,0920_1038,0920  1038,0920_1038,902 1038,Vas_1038,,Iris pseudacorus,Iris pseudacorus,Iris pseudacorus,,,vascular,spp,spp,,3.659359886,14.57316643,1081.196112,8,3,7,9,6,6,1,,Aspa,Irid,Iris pseudacorus,2.65,0.675,0.675,match,
1209,0920_1046,0920  1046,0920_1046,902 1046,Vas_1046,,Scirpus cernuus,Isolepis cernua,Isolepis cernua,,,vascular,spp,spp,,4.849869565,14.78843478,1180.607103,9,1,8,8,5,3,0,,Poal,Cype,Isolepis cernua,NA,NA,NA,match,
1214,0920_1047,0920  1047,0920_1047,902 1047,Vas_1047,,Scirpus setaceus,Isolepis setacea,Isolepis setacea,,,vascular,spp,spp,,3.509228188,14.40551454,1149.484785,7,4,7,9,5,3,0,,Poal,Cype,Isolepis setacea,0.675,2.65,0.675,match,
718,0920_1048,0920  1048,,,,,Jasione montana,,Jasione montana,,,vascular,spp,spp,forb,4.044845845,14.7552882,1152.12384,7,3,7,4,4,2,0,,Aste,Camp,Jasione montana,0.6,1.7,1.7,match,
719,0920_1050,0920  1050,0920_1050,902 1050,Vas_1050,,Juncus acutiflorus,Juncus acutiflorus,Juncus acutiflorus,junc acuti,,vascular,spp,spp,,3.497807727,14.46176999,1114.786974,7,3,8,8,4,2,0,,Poal,Junc,Juncus acutiflorus,2,0,2,match,
720,0920_1052,0920  1052,0920_1052,902 1052,Vas_1052,,Juncus acutus,Juncus acutus,Juncus acutus,,,vascular,spp,spp,,5.415384615,15.70205128,1030.801058,9,1,9,8,7,3,3,,Poal,Junc,Juncus acutus,NA,NA,NA,match,
722,0920_1054,0920  1054,0920_1054,902 1054,Vas_1054,,Juncus articulatus,Juncus articulatus,Juncus articulatus,,,vascular,spp,spp,,3.529956581,14.43352782,1108.401427,8,4,8,9,6,3,1,,Poal,Junc,Juncus articulatus,1.7,1.7,0.6,match,
725,0920_1057.2,0920  1057.2,0920_1057.2,902 1057.2,Vas_1057.2,,Juncus bufonius,Juncus bufonius,Juncus bufonius,junc bufon,,vascular,spp,spp,,3.64971831,14.55851371,1101.867734,6,6,7,7,6,5,1,,Poal,Junc,Juncus bufonius,0,3,1,match,
726,0920_1058,0920  1058,0920_1058,902 1058,Vas_1058,,Juncus bulbosus,Juncus bulbosus,Juncus bulbosus,,,vascular,spp,spp,,3.464840391,14.1842899,1179.870525,5,3,7,10,4,2,0,,Poal,Junc,Juncus bulbosus,0,1,3,match,
3679,0920_1060,0920  1060,,,,,Juncus capitatus,,Juncus capitatus,,,vascular,spp,spp,,6.307727273,16.09772727,888.8856818,8,3,8,6,5,1,0,,Poal,Junc,Juncus capitatus,NA,NA,NA,match,
729,0920_1063,0920  1063,0920_1063,902 1063,Vas_1063,,Juncus conglomeratus,Juncus conglomeratus,Juncus conglomeratus,junc congl,,vascular,spp,spp,,3.460295927,14.41457662,1116.833476,7,3,7,7,4,3,0,,Poal,Junc,Juncus conglomeratus,3,0,1,match,
730,0920_1067,0920  1067,0920_1067,902 1067,Vas_1067,,Juncus effusus,Juncus effusus,Juncus effusus,junc effus,,vascular,spp,spp,,3.5369038,14.44750472,1107.608076,8,3,7,7,4,4,0,,Poal,Junc,Juncus effusus,3,0,1,match,
732,,,,,,,Juncus gerardi,,Juncus gerardi,,,vascular,spp,spp,,,,,,,,,,,#N/A,,,,NA,NA,NA,NA,match,
733,0920_1070,0920  1070,0920_1070,902 1070,Vas_1070,,Juncus inflexus,Juncus inflexus,Juncus inflexus,,,vascular,spp,spp,,3.786920184,15.19480568,924.6136617,8,4,7,7,7,5,1,,Poal,Junc,Juncus inflexus,2,0,2,match,
734,0920_1072,0920  1072,,,,,Juncus maritimus,,Juncus maritimus,,,vascular,spp,spp,,4.655328836,15.06952782,1080.745801,8,3,8,8,8,5,5,,Poal,Junc,Juncus maritimus,NA,NA,NA,match,
3683,0920_1073,0920  1073,,,,,Juncus pygmaeus,,Juncus pygmaeus,,,vascular,spp,spp,,6.6825,15.85,965.173125,9,1,9,7,4,2,0,,Poal,Junc,Juncus pygmaeus,NA,NA,NA,match,
736,0920_1075,0920  1075,0920_1075,902 1075,Vas_1075,,Juncus squarrosus,Juncus squarrosus,Juncus squarrosus,junc squar,,vascular,spp,spp,,3.126151528,13.83055101,1254.390827,7,2,7,7,2,2,0,,Poal,Junc,Juncus squarrosus,0.675,0.675,2.65,match,
2732,0920_1076,0920  1076,,,,,Juncus subnodulosus,,Juncus subnodulosus,,,vascular,spp,spp,,3.884701987,15.50362031,838.2366556,8,3,8,9,8,4,0,,Poal,Junc,Juncus subnodulosus,2,0,2,match,
740,0920_1080,0920  1080,0920_1080.1,902 1080.1,Vas_1080.1,,Juniperus communis communis,Juniperus communis subsp. communis,Juniperus communis,,,vascular,subsp,spp,,2.84300173,13.40709343,1379.681321,5,6,8,5,5,3,0,,Pina,Cupr,Juniperus communis,NA,NA,NA,resolved,matched to spp not subsp
7010,0920_1080,0920  1080,,,,,Juniperus communis subsp. Hemisphaerica,,Juniperus communis,,,vascular,subsp,spp,tree,2.84300173,13.40709343,1379.681321,5,6,8,5,5,3,0,,Pina,Cupr,Juniperus communis,NA,NA,NA,resolved,matched to spp not subsp
743,0920_1084,0920  1084,0920_1084,902 1084,Vas_1084,,Knautia arvensis,Knautia arvensis,Knautia arvensis,knau arven,,vascular,spp,spp,,3.765148741,15.19650801,919.2147288,7,4,7,3,8,4,0,,Dips,Dips,Knautia arvensis,1.333333333,1.333333333,1.333333333,match,
744,0920_1085,0920  1085,0920_1085,902 1085,Vas_1085,,Kobresia simpliciuscula,Kobresia simpliciuscula,Kobresia simpliciuscula,,,vascular,spp,spp,,-0.118333333,11.45611111,2044.1825,1,6,8,8,8,1,0,,Poal,Cype,Kobresia simpliciuscula,NA,NA,NA,match,
746,0920_1087,0920  1087,0920_1087,902 1087,Vas_1087,,Koeleria macrantha,Koeleria macrantha,Koeleria macrantha,koel macra,,vascular,spp,spp,,3.708019934,14.74986047,988.7378173,7,6,8,4,7,2,0,,Poal,Poac,Koeleria macrantha,0,0,4,match,
2860,0920_1094,0920  1094,,,,,Lactuca serriola,,Lactuca serriola,,,vascular,spp,spp,,3.735509586,16.0664884,741.0594475,8,4,8,5,7,6,0,,Aste,Aste,Lactuca serriola,NA,NA,NA,match,
748,0920_1095,0920  1095,,,,,Lactuca virosa,,Lactuca virosa,,,vascular,spp,spp,,3.625990783,16.03311828,693.3073387,8,2,8,4,7,7,0,,Aste,Aste,Lactuca virosa,2,2,0,match,
749,0920_1098,0920  1098,0920_1098,902 1098,Vas_1098,,Lamium album,Lamium album,Lamium album,lami album,,vascular,spp,spp,,3.550244604,15.17154436,911.0841547,5,5,7,5,7,8,0,,Lami,Lami,Lamium album,2,2,0,match,
753,0920_1103,0920  1103,0920_1103,902 1103,Vas_1103,,Lamium purpureum,Lamium purpureum,Lamium purpureum,,,vascular,spp,spp,,3.623050953,14.67970616,1027.428041,7,3,6,5,7,7,0,,Lami,Lami,Lamium purpureum,0,4,0,match,
754,0920_1104,0920  1104,0920_1104,902 1104,Vas_1104,,Lapsana communis,Lapsana communis,Lapsana communis,,,vascular,spp,spp,,3.610045005,14.68282028,1059.221712,7,3,6,4,7,7,0,,Aste,Aste,Lapsana communis,1,3,0,match,
2618,0920_1105,0920  1105,0920_1105,902 1105,Vas_1105,,Larix decidua (g),Larix decidua,Larix decidua,,(g),vascular,spp,spp,,3.271531449,14.66578396,1049.198105,,,7,4,6,3,0,,Pina,Pina,Larix decidua,NA,NA,NA,match,
2617,0920_1105,0920  1105,0920_1105,902 1105,Vas_1105,,Larix decidua (s),Larix decidua,Larix decidua,,(s),vascular,spp,spp,,3.271531449,14.66578396,1049.198105,,,7,4,6,3,0,,Pina,Pina,Larix decidua,NA,NA,NA,match,
2863,0920_2302,0920  2302,0920_2302,902 2302,Vas_2302,,Larix kaempferi (s),Larix kaempferi,Larix kaempferi,,(s),vascular,spp,spp,,3.26952912,14.63128872,1132.587296,,,7,6,5,3,0,,Pina,Pina,Larix kaempferi,NA,NA,NA,match,
3169,0920_1108,0920  1108,,,,,Lathyrus aphaca,,Lathyrus aphaca,,,vascular,spp,spp,,4.004114286,16.3844,717.5179714,9,2,7,3,8,4,0,,Faba,Faba,Lathyrus aphaca,NA,NA,NA,match,
757,0920_1112,0920  1112,0920_1112,902 1112,Vas_1112,,Lathyrus montanus,Lathyrus linifolius,Lathyrus linifolius,lathy monta,,vascular,spp,spp,,3.299219688,14.24164066,1172.237647,7,3,6,5,4,3,0,,Faba,Faba,Lathyrus linifolius,0.675,0.675,2.65,match,
3172,0920_1115,0920  1115,,,,,Lathyrus palustris,,Lathyrus palustris,,,vascular,spp,spp,,3.910215054,15.42462366,823.4620161,5,6,7,9,7,4,0,,Faba,Faba,Lathyrus palustris,NA,NA,NA,match,
758,0920_1116,0920  1116,0920_1116,902 1116,Vas_1116,,Lathyrus pratensis,Lathyrus pratensis,Lathyrus pratensis,lathy prate,,vascular,spp,spp,,3.586844021,14.54924671,1078.758869,5,4,7,6,6,5,0,,Faba,Faba,Lathyrus pratensis,1.333333333,1.333333333,1.333333333,match,
765,0920_1126,0920  1126,0920_1126,902 1126,Vas_1126,,Lemna minor,Lemna minor,Lemna minor,,,vascular,spp,spp,,3.73810246,14.88640715,986.0506648,8,6,7,11,7,6,0,,Alis,Arac,Lemna minor,2,2,0,match,
768,0920_1129,0920  1129,0920_1129,902 1129,Vas_1129,,Leontodon autumnalis,Leontodon autumnalis,Leontodon autumnalis,leont autum,,vascular,spp,spp,,3.530714479,14.44972936,1103.430629,5,3,8,6,6,4,1,,Aste,Aste,Leontodon autumnalis,0.675,2.65,0.675,match,
769,0920_1130,0920  1130,0920_1130,902 1130,Vas_1130,,Leontodon hispidus,Leontodon hispidus,Leontodon hispidus,leont hispi,,vascular,spp,spp,,3.593920772,15.24503301,917.517646,7,3,8,4,7,3,0,,Aste,Aste,Leontodon hispidus,1.333333333,1.333333333,1.333333333,match,
770,0920_1131,0920  1131,0920_1131,902 1131,Vas_1131,,Leontodon taraxacoides,Leontodon saxatilis,Leontodon saxatilis,leont tarax,,vascular,spp,spp,,4.013410641,15.2544975,959.9929366,8,2,8,5,6,3,0,,Aste,Aste,Leontodon saxatilis,0.6,1.7,1.7,match,
403,0920_502,0920   502,0920_502,902 502,Vas_502,,Leucanthemum vulgare,Leucanthemum vulgare,Leucanthemum vulgare,leuc vulga,,vascular,spp,spp,,3.590319489,14.60287249,1073.951693,5,4,8,4,7,4,0,,Aste,Aste,Leucanthemum vulgare,1.7,1.7,0.6,match,
513,0920_682,0920   682,,,,,Leymus arenarius,,Leymus arenarius,,,vascular,spp,spp,grass,4.028957916,14.30378758,998.2304459,2,3,9,5,7,6,3,,Poal,Poac,Leymus arenarius,NA,NA,NA,match,
2868,0920_1144,0920  1144,0920_1144,902 1144,Vas_1144,,Ligustrum vulgare (g),Ligustrum vulgare,Ligustrum vulgare,,(g),vascular,spp,spp,,3.734824851,15.65376735,864.6503139,7,3,6,5,7,5,0,,Lami,Olea,Ligustrum vulgare,2,0,2,match,
776,0920_1144,0920  1144,0920_1144,902 1144,Vas_1144,,Ligustrum vulgare (s),Ligustrum vulgare,Ligustrum vulgare,ligu vulga (s),(s),vascular,spp,spp,,3.734824851,15.65376735,864.6503139,7,3,6,5,7,5,0,,Lami,Olea,Ligustrum vulgare,2,0,2,match,
779,0920_1149,0920  1149,,,,,Limonium humile,,Limonium humile,,,vascular,spp,spp,,4.73795,15.2486,1012.418213,7,1,9,8,7,5,6,,Cary,Plum,Limonium humile,NA,NA,NA,match,
780,0920_1154,0920  1154,,,,,Limonium vulgare,,Limonium vulgare,,,vascular,spp,spp,,4.27751073,15.98502146,821.2481652,9,1,9,8,8,6,6,,Cary,Plum,Limonium vulgare,NA,NA,NA,match,
783,0920_1164,0920  1164,0920_1164,902 1164,Vas_1164,,Linaria vulgaris,Linaria vulgaris,Linaria vulgaris,,,vascular,spp,spp,,3.557382813,15.18682617,935.1006372,5,5,7,4,8,6,0,,Lami,Plan,Linaria vulgaris,1.7,1.7,0.6,match,
786,0920_1169,0920  1169,0920_1169,902 1169,Vas_1169,,Linum catharticum,Linum catharticum,Linum catharticum,linu catha,,vascular,spp,spp,,3.4992884,14.43115997,1112.787956,7,3,8,5,7,2,0,,Malp,Lina,Linum catharticum,0,2,2,match,
787,0920_1172,0920  1172,0920_1172,902 1172,Vas_1172,,Listera cordata,Listera cordata,Listera cordata,list corda,,vascular,spp,spp,,2.402769902,12.84568157,1449.580461,4,6,3,6,2,2,0,,Aspa,Orch,Listera cordata,NA,NA,NA,match,
788,0920_1173,0920  1173,0920_1173,902 1173,Vas_1173,,Listera ovata,Listera ovata,Listera ovata,,,vascular,spp,spp,,3.594253888,14.84669609,1001.122768,5,4,6,5,7,5,0,,Aspa,Orch,Listera ovata,0,2,2,match,
790,0920_1174,0920  1174,,,,,Lithospermum officinale,,Lithospermum officinale,,,vascular,spp,spp,,3.912002743,15.77620027,819.5729012,7,4,6,5,8,5,0,,Unpl,Bora,Lithospermum officinale,1.7,0.6,1.7,match,
791,0920_1175,0920  1175,,,,,Littorella uniflora,,Littorella uniflora,,,vascular,spp,spp,,3.271519288,13.70097329,1322.562663,7,2,8,10,5,3,0,,Lami,Plan,Littorella uniflora,0.6,1.7,1.7,match,
795,0920_1182,0920  1182,0920_1182,902 1182,Vas_1182,,Lolium multiflorum,Lolium multiflorum,Lolium multiflorum,,,vascular,spp,spp,,3.612815735,14.9464265,968.2406957,,,7,5,7,7,0,,Poal,Poac,Lolium multiflorum,1,3,0,match,
796,0920_1183,0920  1183,0920_1183,902 1183,Vas_1183,,Lolium perenne,Lolium perenne,Lolium perenne,loli peren,,vascular,spp,spp,,3.557504741,14.47788675,1096.41598,8,3,8,5,6,6,0,,Poal,Poac,Lolium perenne,1.7,1.7,0.6,match,
2645,0920_1188,0920  1188,0920_1188,902 1188,Vas_1188,,Lonicera periclymenum (c),Lonicera periclymenum,Lonicera periclymenum,,(c),vascular,spp,spp,,3.576026434,14.52694601,1102.257942,8,2,5,6,5,5,0,,Dips,Capr,Lonicera periclymenum,2,0,2,match,
798,0920_1188,0920  1188,0920_1188,902 1188,Vas_1188,,Lonicera periclymenum (g),Lonicera periclymenum,Lonicera periclymenum,loni peric (g),(g),vascular,spp,spp,,3.576026434,14.52694601,1102.257942,8,2,5,6,5,5,0,,Dips,Capr,Lonicera periclymenum,2,0,2,match,
2646,0920_1188,0920  1188,0920_1188,902 1188,Vas_1188,,Lonicera periclymenum (s),Lonicera periclymenum,Lonicera periclymenum,loni peric (s),(s),vascular,spp,spp,,3.576026434,14.52694601,1102.257942,8,2,5,6,5,5,0,,Dips,Capr,Lonicera periclymenum,2,0,2,match,
800,0920_1191,0920  1191,0920_1191,902 1191,Vas_1191,,Lotus corniculatus,Lotus corniculatus,Lotus corniculatus,lotu corni,,vascular,spp,spp,,3.545823089,14.45175575,1104.149188,8,5,7,4,6,2,1,,Faba,Faba,Lotus corniculatus,0.675,0.675,2.65,match,
802,0920_1194,0920  1194,0920_1194,902 1194,Vas_1194,,Lotus uliginosus,Lotus pedunculatus,Lotus pedunculatus,lotu uligi,,vascular,spp,spp,,3.566126126,14.67892857,1072.196781,7,3,7,8,6,4,0,,Faba,Faba,Lotus pedunculatus,2.65,0.675,0.675,match,
807,0920_1201,0920  1201,0920_1201,902 1201,Vas_1201,,Luzula campestris,Luzula campestris,Luzula campestris,luzu campe,,vascular,spp,spp,,3.513381275,14.46380711,1100.148245,7,3,7,4,5,2,0,,Poal,Junc,Luzula campestris,0.675,0.675,2.65,match,
809,0920_1204,0920  1204,0920_1204,902 1204,Vas_1204,,Luzula multiflora,Luzula multiflora,Luzula multiflora,luzu multi,,vascular,spp,spp,,3.455251755,14.28604211,1147.696419,3,6,7,6,3,3,0,,Poal,Junc,Luzula multiflora,0.675,0.675,2.65,match,
810,0920_1207,0920  1207,0920_1207,902 1207,Vas_1207,,Luzula pilosa,Luzula pilosa,Luzula pilosa,luzu pilos,,vascular,spp,spp,,3.204672507,14.35342511,1127.316621,5,4,5,5,5,3,0,,Poal,Junc,Luzula pilosa,0.675,0.675,2.65,match,
813,0920_1210,0920  1210,0920_1210,902 1210,Vas_1210,,Lychnis flos-cuculi,Lychnis flos-cuculi,Lychnis flos-cuculi,,,vascular,spp,spp,,3.516664665,14.47924647,1094.854145,7,4,7,9,6,4,0,,Cary,Cary,Lychnis flos-cuculi,1.333333333,1.333333333,1.333333333,match,
820,0910_1216,0910  1216,,,,,Lepidotis inundata,,Lycopodiella inundata,,,vascular,spp,spp,fern,3.484780876,14.94438247,1122.088745,5,3,9,9,2,1,0,,Lyco,Lyco,Lycopodiella inundata,NA,NA,NA,match,
823,0920_1219,0920  1219,,,,,Lycopus europaeus,,Lycopus europaeus,,,vascular,spp,spp,,3.846360961,15.19904365,994.5440436,7,4,7,8,7,6,0,,Lami,Lami,Lycopus europaeus,3,1,0,match,
825,0920_1221,0920  1221,0920_1221,902 1221,Vas_1221,,Lysimachia nemorum,Lysimachia nemorum,Lysimachia nemorum,lysim nemor,,vascular,spp,spp,,3.423256679,14.4156138,1150.131118,7,2,5,7,4,5,0,,Eric,Prim,Lysimachia nemorum,0.675,2.65,0.675,match,
826,0920_1222,0920  1222,0920_1222,902 1222,Vas_1222,,Lysimachia nummularia,Lysimachia nummularia,Lysimachia nummularia,,,vascular,spp,spp,,3.666169786,15.48114973,895.2165191,7,3,5,7,5,5,0,,Eric,Prim,Lysimachia nummularia,0.675,2.65,0.675,match,
830,0920_1225,0920  1225,0920_1225,902 1225,Vas_1225,,Lysimachia vulgaris,Lysimachia vulgaris,Lysimachia vulgaris,,,vascular,spp,spp,,3.684273448,15.22528402,942.6706853,7,5,7,9,7,5,0,,Eric,Prim,Lysimachia vulgaris,4,0,0,match,
831,0920_1227,0920  1227,0920_1227,902 1227,Vas_1227,,Lythrum salicaria,Lythrum salicaria,Lythrum salicaria,,,vascular,spp,spp,,3.968376984,15.03594841,1024.229122,7,5,7,9,7,5,0,,Myrt,Lyth,Lythrum salicaria,3,1,0,match,
834,0920_1230,0920  1230,,,,,Malus sylvestris (s),,Malus sylvestris sens.lat.,,,vascular,spp,spp,tree,3.708278626,15.02416412,974.7295706,7,3,7,5,6,6,0,,Rosa,Rosa,Malus sylvestris sens.lat.,NA,NA,NA,match,
840,0920_1239,0920  1239,0920_1239,902 1239,Vas_1239,,Chamomilla recutita,Matricaria recutita,Matricaria recutita,,,vascular,spp,spp,,3.686652465,15.4844857,868.010067,8,3,7,5,7,7,0,,Aste,Aste,Matricaria recutita,0,4,0,match,
